2024-01-10T14:04:56.944Z,7000,6939,60,0.7189718327702703,99.14017944335937,0.859820556640625
2024-01-10T14:04:57.943Z,7000,6935,64,0.62521375,99.08303658621652,0.9169634137834821
2024-01-10T14:04:58.968Z,7000,6931,68,0.61197875,99.02589372907366,0.9741062709263393
2024-01-10T14:04:59.968Z,7000,6927,72,0.6529312500000001,98.9687508719308,1.0312491280691964
2024-01-10T14:05:00.968Z,7000,6923,76,0.6163125,98.91160801478794,1.0883919852120536
2024-01-10T14:05:01.989Z,7000,6919,80,0.65352625,98.8544651576451,1.1455348423549108
2024-01-10T14:05:02.969Z,7000,6915,84,0.58370625,98.79732230050223,1.2026776994977677
2024-01-10T14:05:03.990Z,7000,6911,88,0.58341625,98.74017944335938,1.2598205566406249
2024-01-10T14:05:04.991Z,7000,6907,92,0.6248400000000001,98.68303658621652,1.316963413783482
2024-01-10T14:05:05.992Z,7000,6903,96,0.59329375,98.62589372907367,1.3741062709263392
2024-01-10T14:05:06.991Z,7000,6899,100,0.5779475000000001,98.5687508719308,1.4312491280691964
2024-01-10T14:05:07.992Z,7000,6895,104,0.58902,98.51160801478794,1.4883919852120537
2024-01-10T14:05:08.993Z,7000,6943,56,0.7753337499999999,99.19470454624721,0.8052954537527902
2024-01-10T14:05:09.994Z,7000,6943,56,0.63723125,99.19470454624721,0.8052954537527902
2024-01-10T14:05:10.994Z,7000,6939,60,0.5819775,99.13756168910434,0.8624383108956474
2024-01-10T14:05:11.995Z,7000,6935,64,0.6511175,99.0804188319615,0.9195811680385045
2024-01-10T14:05:13.010Z,7000,6931,68,0.6359112499999999,99.02327597481863,0.9767240251813617
2024-01-10T14:05:14.010Z,7000,6927,72,0.66273375,98.96613311767578,1.0338668823242188
2024-01-10T14:05:15.011Z,7000,6923,76,0.65041125,98.90899026053293,1.091009739467076
