2023-12-16T13:10:31.545Z,12.82196044921875,1.2150284633757962,259522560,33275880, 12.756970338147097
2023-12-16T13:10:32.537Z,9.668048897174874,1.299395,259522560,25090768, 9.668048897174874
2023-12-16T13:10:33.549Z,6.754927201704546,1.355195,259522560,17530560, 6.748607905224116
2023-12-16T13:10:34.559Z,3.7457953559027777,1.29813375,259522560,9721184, 3.6843532986111107
2023-12-16T13:10:35.562Z,19.049096926294194,3.4672500000000004,259522560,49436704, 19.0396148989899
2023-12-16T13:10:36.562Z,15.908012004813763,1.2779125,259522560,41284880, 15.908012004813763
2023-12-16T13:10:37.577Z,12.979098233309658,1.20143375,259522560,33683688, 12.979098233309658
2023-12-16T13:10:38.578Z,9.852421307804608,1.2643,259522560,25569256, 9.852421307804608
2023-12-16T13:10:39.593Z,6.942098598287563,1.21881625,259522560,18016312, 6.871072788431187
2023-12-16T13:10:40.601Z,3.9872233072916665,1.081335,259522560,10347744, 3.9872233072916665
2023-12-16T13:10:41.615Z,1.2190200343276514,2.5992225,259522560,3163632, 1.178662849195076
2023-12-16T13:10:42.620Z,23.458566376657195,4.28669375,259522560,60880272, 23.433283025568183
2023-12-16T13:10:43.630Z,20.367283676609848,1.2374829545454544,259522560,52857696, 20.367283676609848
2023-12-16T13:10:44.631Z,17.258405589094068,1.2001762500000002,259522560,44789456, 17.193295257260104
2023-12-16T13:10:45.635Z,14.219471324573863,1.22381125,259522560,36902736, 14.156472562539458
2023-12-16T13:10:46.637Z,11.242580221156881,1.09424125,259522560,29177032, 11.242580221156881
2023-12-16T13:10:47.644Z,8.28280978732639,1.01748125,259522560,21495760, 8.200846970683397
2023-12-16T13:10:48.648Z,5.210466481218434,1.11464375,259522560,13522336, 5.128466673571654
2023-12-16T13:10:49.649Z,2.5355699327256946,1.52011875,259522560,6580376, 2.495212747593119
