2023-12-16T13:12:27.527Z,12.00992160373264,1.3858498003194888,259522560,31168456, 11.946266251380997
2023-12-16T13:12:28.514Z,8.495094992897727,1.51035375,259522560,22046688, 8.4887756964173
2023-12-16T13:12:29.527Z,4.402209965869633,1.2692170454545455,259522560,11424728, 4.331960967092803
2023-12-16T13:12:30.540Z,1.2782303010574494,2.633975,259522560,3317296, 1.2378731159248737
2023-12-16T13:12:31.540Z,15.365501943260732,4.9802525,259522560,39876944, 15.365501943260732
2023-12-16T13:12:32.545Z,12.100685196693497,1.3572024999999999,259522560,31404008, 12.028284554529673
2023-12-16T13:12:33.550Z,8.0862457583649,1.402865,259522560,20985632, 8.079926461884469
2023-12-16T13:12:34.562Z,4.814172609887942,1.3055287500000001,259522560,12493864, 4.814172609887942
2023-12-16T13:12:35.576Z,1.7649271030618685,2.3523,259522560,4580384, 1.724569917929293
2023-12-16T13:12:36.585Z,15.514230439157197,6.080526388888889,259522560,40262928, 15.442011669428663
2023-12-16T13:12:37.597Z,12.258926545730745,1.337615,259522560,31814680, 12.204152116871843
2023-12-16T13:12:38.611Z,8.838121818773674,1.2268762500000001,259522560,22936920, 8.778285787563131
2023-12-16T13:12:39.625Z,5.5128463590988,1.2979625,259522560,14307080, 5.4621316929056185
2023-12-16T13:12:40.628Z,2.3576740303424875,1.9185522727272728,259522560,6118696, 2.3173168452099118
2023-12-16T13:12:41.635Z,16.054946437026516,6.903154166666667,259522560,41666208, 16.054946437026516
2023-12-16T13:12:42.636Z,12.852373219499686,1.27853625,259522560,33354808, 12.846053923019255
2023-12-16T13:12:43.643Z,9.38384393248895,1.2338225,259522560,24353192, 9.377524636008523
2023-12-16T13:12:44.644Z,6.092341259272412,1.2106975,259522560,15811000, 6.032708678582702
2023-12-16T13:12:45.652Z,2.895227297387942,1.7012037500000001,259522560,7513768, 2.854870112255366
