2024-01-10T13:57:29.579Z,7000,6969,30,2.794932191011236,99.56330152239119,0.4366984776088169
2024-01-10T13:57:30.546Z,7000,6965,34,1.4500925,99.50615866524832,0.49384133475167413
2024-01-10T13:57:31.555Z,7000,6965,34,1.7169512500000002,99.50615866524832,0.49384133475167413
2024-01-10T13:57:32.565Z,7000,6965,34,1.23146875,99.50615866524832,0.49384133475167413
2024-01-10T13:57:33.574Z,7000,6965,34,1.97771125,99.50615866524832,0.49384133475167413
2024-01-10T13:57:34.575Z,7000,6961,38,0.9172512500000001,99.44901580810547,0.5509841918945313
2024-01-10T13:57:35.583Z,7000,6961,38,1.0145925,99.44901580810547,0.5509841918945313
2024-01-10T13:57:36.591Z,7000,6961,38,0.70435375,99.44901580810547,0.5509841918945313
2024-01-10T13:57:37.599Z,7000,6961,38,1.14672375,99.44901580810547,0.5509841918945313
2024-01-10T13:57:38.613Z,7000,6957,42,0.48614749999999995,99.39187295096261,0.6081270490373883
2024-01-10T13:57:39.625Z,7000,6957,42,0.698105,99.39187295096261,0.6081270490373883
2024-01-10T13:57:40.635Z,7000,6957,42,0.9398125,99.39187295096261,0.6081270490373883
2024-01-10T13:57:41.647Z,7000,6957,42,0.47606590909090907,99.39187295096261,0.6081270490373883
2024-01-10T13:57:42.654Z,7000,6953,46,0.6513,99.33473009381976,0.6652699061802455
2024-01-10T13:57:43.659Z,7000,6953,46,0.46450874999999997,99.33473009381976,0.6652699061802455
2024-01-10T13:57:44.670Z,7000,6953,46,0.5247437500000001,99.33473009381976,0.6652699061802455
2024-01-10T13:57:45.679Z,7000,6949,50,0.56743625,99.27758723667691,0.7224127633231027
2024-01-10T13:57:46.689Z,7000,6949,50,2.53600875,99.27758723667691,0.7224127633231027
2024-01-10T13:57:47.704Z,7000,6949,50,1.075015,99.27758723667691,0.7224127633231027
