2023-12-16T13:06:39.574Z,29.5993072818024,0.8493262578616353,259522560,76816880, 29.53869135692866
2023-12-16T13:06:40.556Z,27.16354215988005,1.2679575,259522560,70495520, 27.144578105271467
2023-12-16T13:06:41.567Z,24.788827607125945,1.2001375,259522560,64332600, 24.719386245265152
2023-12-16T13:06:42.581Z,22.31191615865688,1.13194375,259522560,57904456, 22.249980887981376
2023-12-16T13:06:43.585Z,19.850670400291985,1.1274325,259522560,51516968, 19.78252988873106
2023-12-16T13:06:44.587Z,17.452802561750318,0.98219125,259522560,45293960, 17.452802561750318
2023-12-16T13:06:45.598Z,15.123895202020202,1.0495362499999998,259522560,39249920, 15.050634519018308
2023-12-16T13:06:46.600Z,12.73959381411774,1.008125,259522560,33062120, 12.66962224786932
2023-12-16T13:06:47.601Z,10.414413298019255,1.0415575,259522560,27027752, 10.398611974234532
2023-12-16T13:06:48.605Z,36.45533397944287,3.0376575,259522560,94609816, 36.39630250256471
2023-12-16T13:06:49.618Z,33.89199613320707,1.1461975,259522560,87957376, 33.81400060172033
2023-12-16T13:06:50.631Z,31.425303449534407,0.985075,259522560,81555752, 31.368463689630683
2023-12-16T13:06:51.633Z,29.031187115293562,1.1110075000000001,259522560,75342480, 28.96436286695076
2023-12-16T13:06:52.641Z,26.689234261560923,1.01116375,259522560,69264584, 26.673432937776198
2023-12-16T13:06:53.652Z,24.25710967092803,1.0429975,259522560,62952672, 24.25710967092803
2023-12-16T13:06:54.667Z,21.783185246014835,1.0030775,259522560,56532280, 21.776865949534407
2023-12-16T13:06:55.667Z,19.646584867226956,0.95844,259522560,50987320, 19.560796564275567
2023-12-16T13:06:56.669Z,17.18362210976957,1.01368875,259522560,44595376, 17.177302813289142
2023-12-16T13:06:57.672Z,14.744463063249686,0.94832625,259522560,38265208, 14.744463063249686
