2023-12-06T16:20:10.301Z,0.1280152348709268,1024,655,0.01600190435886585,35.94627380371094,16:20:10:295
2023-12-06T16:20:11.266Z,0.3125,1024,655,0.0390625,35.95848083496094,16:20:11:266
2023-12-06T16:20:12.275Z,0.15625,1024,653,0.01953125,36.1358642578125,16:20:12:275
2023-12-06T16:20:13.286Z,0.45454545454545453,1024,652,0.056818181818181816,36.304473876953125,16:20:13:286
2023-12-06T16:20:14.294Z,0.25,1024,652,0.03125,36.31782531738281,16:20:14:294
2023-12-06T16:20:15.304Z,0.3125,1024,651,0.0390625,36.34223937988281,16:20:15:304
2023-12-06T16:20:16.307Z,0.125,1024,651,0.015625,36.33384704589844,16:20:16:307
2023-12-06T16:20:17.321Z,0.25,1024,651,0.03125,36.35406494140625,16:20:17:321
2023-12-06T16:20:18.335Z,0.4166666666666667,1024,652,0.052083333333333336,36.29150390625,16:20:18:335
2023-12-06T16:20:19.336Z,0,1024,652,0,36.28273010253906,16:20:19:336
2023-12-06T16:20:20.351Z,0.625,1024,652,0.078125,36.2884521484375,16:20:20:350
2023-12-06T16:20:21.354Z,0,1024,652,0,36.3128662109375,16:20:21:354
2023-12-06T16:20:22.366Z,0.625,1024,651,0.078125,36.380767822265625,16:20:22:365
2023-12-06T16:20:23.364Z,1.6666666666666667,1024,651,0.20833333333333334,36.34452819824219,16:20:23:364
2023-12-06T16:20:24.375Z,0,1024,651,0,36.35673522949219,16:20:24:375
2023-12-06T16:20:25.378Z,0,1024,651,0,36.38114929199219,16:20:25:378
2023-12-06T16:20:26.392Z,0.625,1024,651,0.078125,36.38114929199219,16:20:26:392
2023-12-06T16:20:27.404Z,0,1024,651,0,36.35101318359375,16:20:27:404
2023-12-06T16:20:28.406Z,0,1024,651,0,36.35520935058594,16:20:28:407
2023-12-06T16:20:29.416Z,0,1024,651,0,36.36741638183594,16:20:29:416
2023-12-06T16:20:30.429Z,0,1024,651,0,36.37962341308594,16:20:30:429
2023-12-06T16:20:31.444Z,0,1024,651,0,36.39183044433594,16:20:31:444
2023-12-06T18:45:49.170Z,0.06762380357885976,1024,655,0.00845297544735747,35.941314697265625,18:45:49:158
2023-12-06T18:45:50.140Z,0.25,1024,655,0.03125,35.941314697265625,18:45:50:138
2023-12-06T18:45:51.141Z,0.625,1024,654,0.078125,36.100006103515625,18:45:51:139
2023-12-06T18:45:52.150Z,0.75,1024,652,0.09375,36.3189697265625,18:45:52:147
2023-12-06T18:45:53.155Z,1.25,1024,652,0.15625,36.327362060546875,18:45:53:154
2023-12-06T18:45:54.157Z,0,1024,651,0,36.334991455078125,18:45:54:155
2023-12-06T18:45:55.157Z,0.375,1024,652,0.046875,36.301422119140625,18:45:55:156
2023-12-06T18:45:56.167Z,0.3409090909090909,1024,652,0.04261363636363636,36.28654479980469,18:45:56:166
2023-12-06T18:45:57.179Z,0.625,1024,652,0.078125,36.28730773925781,18:45:57:178
2023-12-06T18:45:58.190Z,0,1024,652,0,36.29951477050781,18:45:58:189
2023-12-06T18:45:59.202Z,0,1024,652,0,36.30561828613281,18:45:59:201
2023-12-06T18:46:00.214Z,0.35714285714285715,1024,652,0.044642857142857144,36.3250732421875,18:46:00:213
2023-12-06T18:46:01.219Z,0.4166666666666667,1024,652,0.052083333333333336,36.29150390625,18:46:01:218
2023-12-06T18:46:02.229Z,0.625,1024,651,0.078125,36.34834289550781,18:46:02:228
2023-12-06T18:46:03.233Z,0.625,1024,651,0.078125,36.35063171386719,18:46:03:232
2023-12-06T18:46:04.242Z,1.25,1024,651,0.15625,36.35826110839844,18:46:04:241
2023-12-06T18:48:25.874Z,0.06382978723404255,1024,655,0.007978723404255319,35.94322204589844,18:48:25:871
2023-12-06T18:48:26.862Z,1.25,1024,656,0.15625,35.93101501464844,18:48:26:861
2023-12-06T18:48:27.874Z,0.5,1024,654,0.0625,36.12861633300781,18:48:27:873
2023-12-06T18:48:28.883Z,0.5,1024,652,0.0625,36.315155029296875,18:48:28:882
2023-12-06T18:48:29.890Z,0.4166666666666667,1024,652,0.052083333333333336,36.32621765136719,18:48:29:889
2023-12-06T18:48:30.900Z,0,1024,652,0,36.32164001464844,18:48:30:900
2023-12-06T18:48:31.910Z,0.25,1024,652,0.03125,36.32164001464844,18:48:31:909
2023-12-06T18:48:32.912Z,0.375,1024,652,0.046875,36.32698059082031,18:48:32:912
2023-12-06T18:48:33.922Z,0,1024,651,0,36.339569091796875,18:48:33:921
2023-12-06T18:48:34.929Z,0.625,1024,652,0.078125,36.29913330078125,18:48:34:929
2023-12-06T18:48:35.941Z,0,1024,652,0,36.30332946777344,18:48:35:940
2023-12-06T18:48:36.947Z,0.125,1024,652,0.015625,36.310577392578125,18:48:36:946
2023-12-06T18:48:37.956Z,1.25,1024,651,0.15625,36.33537292480469,18:48:37:956
2023-12-06T18:48:38.962Z,0.4166666666666667,1024,651,0.052083333333333336,36.348724365234375,18:48:38:962
2023-12-06T18:48:39.967Z,0,1024,651,0,36.37199401855469,18:48:39:967
